,,,,,,Notifiable Offence List  2018-2019,,,,,,,
,,,,,,,,,,,,,
"This list can be filtered to show indictable, triable-either-way and summary offences.",,,,,,,,,,,,,
Click on the drop down arrow above the column marked ‘mode’ and select either “I” (indictable) “E” (triable-either-way) or “S” (summary).,,,,,,,,,,,,,
,,,,,,,,,,,,,
Home Office code,Mode,Max Sentence,Victim or State Based,Class,Sub class,Offence category,Offence,Act,Year added/amended/deleted,Commencement date,Cessation date,Note,
92/60,E,5,S,Drug Offences,Possession of drugs,92D Possession of controlled drugs,Having possession of a controlled drug - Amphetamine,Misuse of Drugs Act 1971 Sec 5(2),,,,,
92/61,E,5,S,Drug Offences,Possession of drugs,92E Possession of controlled drugs,Having possession of a controlled drug - cannabis,,,,,,
92/62,E,5,S,Drug Offences,Possession of drugs,92D Possession of controlled drugs,Synthetic cannabinoid agonists,Misuse of Drugs Act 1971 (Amendment) Order 2009,,,,,
92/63,E,14,S,Drug Offences,Trafficking of drugs,92D Possession of controlled drugs,Possession of a controlled drug - Class B - Mephedrone including cathinone derivatives ,Misuse of Drugs Act 1971 Sec 5(3),,,,,
92/65,E,5,S,Drug Offences,Possession of drugs,92D Possession of controlled drugs,Having possession of a controlled drug - Class B - Other,Misuse of Drugs Act 1971 Sec 5(2),,,,,
92/67,E,2,S,Drug Offences,Possession of drugs,92D Possession of controlled drugs,"Having possession of a controlled drug - Anabolic steroids. Possession is not an offence unless you wish to export or import the steroid without a license.  It is also an offence if they are counterfeit.
",Misuse of Drugs Act 1971 Sec 5(2),,,,,
92/68,E,2,S,Drug Offences,Possession of drugs,92D Possession of controlled drugs,Having possession of a controlled drug - Class C- Other,Misuse of Drugs Act 1971 Sec 5(2),,,,,
92/69,E,2,S,Drug Offences,Possession of drugs,92D Possession of controlled drugs,Having possession of a controlled drug - Class unspecified,Misuse of Drugs Act 1971 Sec 5(2),,,,,
92/70,E,life,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Possession of a controlled drug with intent to supply - Cocaine,Misuse of Drugs Act 1971 Sec5(3) ,,,,,
92/71,E,life,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Possession of a controlled drug with intent to supply - Heroin,Misuse of Drugs Act 1971 Sec5(3) ,,,,,
92/72,E,life,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Possession of a controlled drug with intent to supply - LSD,Misuse of Drugs Act 1971 Sec5(3) ,,,,,
92/73,E,life,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Possession of a controlled drug with intent to supply - MDMA,Misuse of Drugs Act 1971 Sec5(3) ,,,,,
92/74,E,life,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Possession of a controlled drug with intent to supply - Crack,Misuse of Drugs Act 1971 Sec5(3) ,,,,,
92/75,E,life,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Possession of a controlled drug with intent to supply - Methadone,Misuse of Drugs Act 1971 Sec5(3) ,,,,,
92/79,E,life,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Possession of a controlled drug with intent to supply - Class A - Other,Misuse of Drugs Act 1971 Sec5(3) ,,,,,
92/80,E,14,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Possession of a controlled drug with intent to supply - Amphetamine,Misuse of Drugs Act 1971 Sec5(3) ,,,,,
92/81,E,14,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Possession of a controlled drug with intent to supply - cannabis,Misuse of Drugs Act 1971 as amended by The Misuse of Drugs Act 1971 (amendment) Order 2008,,,,,
92/82,E,14,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Synthetic cannaboid agonists,Misuse of Drugs Act 1971 (Amendment) Order 2009,,,,,
92/83,E,14,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Possession of a controlled drug with intent to supply - Class B - Mephedrone including  cathinone derivatives ,Misuse of Drugs Act 1971 Sec5(3) ,,,,,
92/85,E,14,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Possession of a controlled drug with intent to supply - Class B - Other,Misuse of Drugs Act 1971 Sec5(3) ,,,,,
92/87,E,14,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Possession of a controlled drug with intent to supply - Anabolic steroids,Misuse of Drugs Act 1971 Sec5(3) ,,,,,
92/88,E,14,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Possession of a controlled drug with intent to supply - Class C - Other,Misuse of Drugs Act 1971 Sec5(3) ,,,,,
92/89,E,14,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Possession of a controlled drug with intent to supply - Class unspecified,Misuse of Drugs Act 1971 Sec5(3) ,,,,,
92/90,E,14,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Possession of a controlled drug with intent to supply a class A or B or C controlled drug.,Misuse of Drugs Act 1971 Sec5(3) ,,,,,
92/91,E,14,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Possession of a controlled drug with intent to supply a class A or B or C controlled drug.,Misuse of Drugs Act 1971 Sec5(3) ,,,,,
92/92,E,14,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Possession of a controlled drug with intent to supply a class A or B or C controlled drug.,Misuse of Drugs Act 1971 Sec5(3) ,,,,,
92/93,E,Life,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Incite another to supply a controlled drug ,Misuse of Drugs Act 1971 Sec 19,,,,,
93/10,E,14,S,Drug Offences,Possession of drugs,92C Other drug offences,Permitting premises to be used for unlawful purposes - Cocaine,Misuse of Drugs Act 1971 Sec 8,,,,,
93/11,E,14,S,Drug Offences,Possession of drugs,92C Other drug offences,Permitting premises to be used for unlawful purposes - Heroin,Misuse of Drugs Act 1971 Sec 8,,,,,
93/12,E,14,S,Drug Offences,Possession of drugs,92C Other drug offences,Permitting premises to be used for unlawful purposes - LSD,Misuse of Drugs Act 1971 Sec 8,,,,,
93/13,E,14,S,Drug Offences,Possession of drugs,92C Other drug offences,Permitting premises to be used for unlawful purposes - MDMA,Misuse of Drugs Act 1971 Sec 8,,,,,
93/14,E,14,S,Drug Offences,Possession of drugs,92C Other drug offences,Permitting premises to be used for unlawful purposes - Crack,Misuse of Drugs Act 1971 Sec 8,,,,,
93/15,E,14,S,Drug Offences,Possession of drugs,92C Other drug offences,Permitting premises to be used for unlawful purposes - Methadone,Misuse of Drugs Act 1971 Sec 8,,,,,
93/19,E,14,S,Drug Offences,Possession of drugs,92C Other drug offences,Permitting premises to be used for unlawful purposes - Class A - Other,Misuse of Drugs Act 1971 Sec 8,,,,,
93/20,E,14,S,Drug Offences,Possession of drugs,92C Other drug offences,Permitting premises to be used for unlawful purposes - Amphetamine,Misuse of Drugs Act 1971 Sec 8,,,,,
93/21,E,14,S,Drug Offences,Possession of drugs,92C Other drug offences,Permitting premises to be used for unlawful purposes - Cannabis,Misuse of Drugs Act 1971 as amended by The Misuse of Drugs Act 1971 (amendment) Order 2008,,,,,
93/22,E,14,S,Drug Offences,Possession of drugs,92C Other drug offences,Synthetic cannaboid agonists,Misuse of Drugs Act 1971 as amended by The Misuse of Drugs Act 1971 (amendment) Order 2008,,,,,
93/23,E,14,S,Drug Offences,Possession of drugs,92C Other drug offences,Permitting premises to be used for unlawful purposes - Class B - Mephedrone including  cathinone derivatives ,Misuse of Drugs Act 1971 Sec 8,,,,,
93/25,E,14,S,Drug Offences,Possession of drugs,92C Other drug offences,Permitting premises to be used for unlawful purposes - Class B - Other,Misuse of Drugs Act 1971 Sec 8,,,,,
93/27,E,14,S,Drug Offences,Possession of drugs,92C Other drug offences,Permitting premises to be used for unlawful purposes - Anabolic steroids,Misuse of Drugs Act 1971 Sec 8,,,,,
93/28,E,14,S,Drug Offences,Possession of drugs,92C Other drug offences,Permitting premises to be used for unlawful purposes - Class C - Other,Misuse of Drugs Act 1971 Sec 8,,,,,
93/29,E,14,S,Drug Offences,Possession of drugs,92C Other drug offences,Permitting premises to be used for unlawful purposes - Class unspecified,Misuse of Drugs Act 1971 Sec 8,,,,,
93/30,E,2,S,Drug Offences,Possession of drugs,92C Other drug offences,Obstructing powers of search etc. or concealing drugs etc,Misuse of Drugs Act 1971 Sec 23(4),,,,,
93/40,E,14,S,Drug Offences,Possession of drugs,92C Other drug offences,Offences relating to opium,Misuse of Drugs Act 1971 Sec 9 ,,,,,
93/40,E,2,S,Drug Offences,Possession of drugs,92C Other drug offences,Contravention of directions relating to safe custody of controlled drugs,Misuse of Drugs Act 1971 Sec 11(2),,,,,
93/40,E,14,S,Drug Offences,Possession of drugs,92C Other drug offences,"Contravention of directions prohibiting, prescribing, possessing, supply etc. of controlled drugs by practitioners or pharmacists-","Misuse of Drugs Act 1971 Sec 12(6),13(3) ",,,,,
93/40,E,2,S,Drug Offences,Possession of drugs,92C Other drug offences,"Doctors or pharmacists providing false information about the prescriptions, supply etc. of drugs ",Misuse of Drugs Act 1971 Sec 17(4),,,,,
93/40,E,2,S,Drug Offences,Possession of drugs,92C Other drug offences,Offences against Misuse of Drugs Regulations etc,Misuse of Drugs Act 1971 Sec 18,,,,,
93/40,E,14,S,Drug Offences,Possession of drugs,92C Other drug offences,Assisting in or inducing commission of drug offence outside United Kingdom,Misuse of Drugs Act 1971 Sec 20 ,2016,26/05/2016,,,
93/41,E,7,S,Drug Offences,Possession of drugs,92C Other drug offences,Produce a psychoactive substance,Psychoactive Substances Act 2016 Sec 4 (1),2016,26/05/2016,,,
93/42,E,7,S,Drug Offences,Possession of drugs,92C Other drug offences,Supply a psychoactive substance,Psychoactive Substances Act 2016 Sec 5 (1),2016,26/05/2016,,,
93/43,E,7,S,Drug Offences,Possession of drugs,92C Other drug offences,Offer to supply a psychoactive substance,Psychoactive Substances Act 2016 Sec 5 (2),2016,26/05/2016,,,
93/44,E,7,S,Drug Offences,Possession of drugs,92C Other drug offences,Possess a psychoactive substance with intent to supply,Psychoactive Substances Act 2016 Sec 7 ,2016,26/05/2016,,,
93/45,E,7,S,Drug Offences,Possession of drugs,92C Other drug offences,Import a psychoactive substance,Psychoactive Substances Act 2016 Sec 8 (1) ,2016,26/05/2016,,,
93/46,E,7,S,Drug Offences,Possession of drugs,92C Other drug offences,Export a psychoactive substance,Psychoactive Substances Act 2016 Sec 8 (2) ,2016,26/05/2016,,,
93/47,E,2,S,Drug Offences,Possession of drugs,92C Other drug offences,Possess a psychoactive substance in a custodial institution,Psychoactive Substances Act 2016 Sec 9 (1) ,2016,26/05/2016,,,
93/48,E,2,S,Drug Offences,Possession of drugs,92C Other drug offences,Fail to comply with a prohibition / premises order re psychoactive substances,Psychoactive Substances Act 2016 Sec 26 (1) ,,,,,
93/55,E,life,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Production or being concerned in production of a controlled drug -  Crystal Meths,Misuse of Drugs Act Sec 4(2),,,,,
93/57,E,14,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Piperazines (including BZP),Misuse of Drugs Act 1971 (Amendment) Order 2009,,,,,
93/58,E,14,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,"Gamma-butyrolactone (GBL) and 1,4-butanediol (1,4-BD)",Misuse of Drugs Act 1971 (Amendment) Order 2009,,,,,
93/59,E,14,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Production or being concerned in production of a controlled drug -  GHB,Misuse of Drugs Act 1971 Sec 2 ,,,,,
93/60,E,14,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Production or being concerned in production of a controlled drug -  Ketamine,Misuse of Drugs Act 1971 Sec 2,,,,,
93/61,E,life,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Supplying or offering to supply a controlled drug - Crystal Meths,Misuse of Drugs Act 1971 Sec 4(3) ,2014,,,,
93/62,E,14,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Production of or being concerned in production of a controlled drug - khat,Misuse of Drugs Act 1971 Sec 4 (2),,,,,
93/63,E,14,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,"Gamma-butyrolactone (GBL) and 1,4-butanediol (1,4-BD)",Misuse of Drugs Act 1971 (Amendment) Order 2009,,,,,
93/64,E,14,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Piperazines (including BZP),Misuse of Drugs Act 1971 (Amendment) Order 2009,,,,,
93/65,E,5,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Supplying or offering to supply a controlled drug - GHB,Misuse of Drugs Act 1971 Sec 4(3) ,,,,,
93/66,E,5,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Supplying or offering to supply a controlled drug - Ketamine,Misuse of Drugs Act 1971 Sec 4(3) ,,,,,
93/67,E,7,S,Drug Offences,Possession of drugs,92D Possession of controlled drugs,Having possession of a controlled drug - Crystal Meths,Misuse of Drugs Act 1971 Sec 5(2),2014,,,,
93/68,E,14,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Supplying or offering to supply or being concerned in supplying a controlled drug - khat,Misuse of Drugs Act 1971 Sec 4 (3),,,,,
93/69,E,2,S,Drug Offences,Possession of drugs,92D Possession of controlled drugs,"Gamma-butyrolactone (GBL) and 1,4-butanediol (1,4-BD)",Misuse of Drugs Act 1971 (Amendment) Order 2009,,,,,
93/70,E,2,S,Drug Offences,Possession of drugs,92D Possession of controlled drugs,Piperazines (including BZP),Misuse of Drugs Act 1971 (Amendment) Order 2009,,,,,
93/71,E,2,S,Drug Offences,Possession of drugs,92D Possession of controlled drugs,Having possession of a controlled drug - GHB,Misuse of Drugs Act 1971 Sec 5(2),,,,,
93/72,E,2,S,Drug Offences,Possession of drugs,92D Possession of controlled drugs,Ketamine (Special K or Club 'horse' drug),Misuse of Drugs Act 1971 (Amendment) Order 2009,,,,,
93/73,E,life,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Possession of a controlled drug with intent to supply - Crystal Meths,Misuse of Drugs Act 1971 Sec5(3) ,2014,,,,
93/74,E,2,S,Drug Offences,Possession of drugs,92D Possession of controlled drugs,Possession of a controlled drug - khat,Misuse of Drugs Act 1971 Sec 5 (2),,,,,
93/75,E,14,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,"Gamma-butyrolactone (GBL) and 1,4-butanediol (1,4-BD)",Misuse of Drugs Act 1971 (Amendment) Order 2009,,,,,
93/76,E,14,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Piperazines (including BZP),Misuse of Drugs Act 1971 (Amendment) Order 2009,,,,,
93/77,E,5,S,Drug Offences,Trafficking of drugs,92A Trafficking in controlled drugs,Possession of a controlled drug with intent to supply - GHB,Misuse of Drugs Act 1971 Sec5(3) ,,,,,
